TERM,TERM_DESC,SUBJ,NUMB,class,CRN,INSTRUCTOR,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,P,N,OTHER,W,TOT_NON_W,atot,btot,ctot,dtot,ftot,tot,aprec,bprec,cprec,dprec,fprec,is_faculty
201503,Spring 2016,PSY,366,PSY366,35913,"Iurino, Kathryn",0,15,16,16,21,10,19,10,5,1,0,0,9,9,6,0,3,137,31,47,34,1,9,122,25.40983607,38.52459016,27.86885246,0.819672131,7.37704918,0
201504,Summer 2016,PSY,366,PSY366,41858,"Hampton Wray, Amanda Michelle",0,2,1,5,8,5,3,6,1,0,2,0,2,5,0,0,0,40,3,18,10,2,2,35,8.571428571,51.42857143,28.57142857,5.714285714,5.714285714,0
201301,Fall 2013,PSY,376,PSY376,17027,"Ablow, Jennifer Claire",12,22,21,9,33,20,7,8,4,0,2,0,2,6,0,0,1,146,55,62,19,2,2,140,39.28571429,44.28571429,13.57142857,1.428571429,1.428571429,0
201302,Winter 2014,PSY,376,PSY376,26381,"Kosie, Jessica Elizabeth",0,21,16,18,23,10,18,14,6,2,2,2,6,8,4,0,7,150,37,51,38,6,6,138,26.8115942,36.95652174,27.53623188,4.347826087,4.347826087,0
201304,Summer 2014,PSY,376,PSY376,47419,"Giuliano, Ryan Jeffrey",1,4,8,4,6,5,1,5,0,0,2,0,1,4,1,0,3,42,13,15,6,2,1,37,35.13513514,40.54054054,16.21621622,5.405405405,2.702702703,0
201401,Fall 2014,PSY,376,PSY376,15350,"Ablow, Jennifer Claire",10,15,10,1,3,9,0,0,1,0,0,0,0,1,0,0,1,50,35,13,1,0,0,49,71.42857143,26.53061224,2.040816327,0,0,0
201402,Winter 2015,PSY,376,PSY376,25194,"Giuliano, Ryan Jeffrey",1,13,25,21,24,17,6,3,5,3,1,0,4,10,2,1,8,136,39,62,14,4,4,123,31.70731707,50.40650407,11.38211382,3.25203252,3.25203252,0
201403,Spring 2015,PSY,376,PSY376,36156,"Mobasser, Arian",5,14,8,5,9,3,0,0,1,0,0,0,0,4,0,1,1,50,27,17,1,0,0,45,60,37.77777778,2.222222222,0,0,0
201404,Summer 2015,PSY,376,PSY376,41900,"Ablow, Jennifer Claire",1,2,4,4,6,7,2,2,1,2,0,0,0,4,0,0,3,35,7,17,5,2,0,31,22.58064516,54.83870968,16.12903226,6.451612903,0,0
201501,Fall 2015,PSY,376,PSY376,15271,"Ablow, Jennifer Claire",1,12,26,22,24,14,15,13,4,1,2,2,2,3,1,1,0,143,39,60,32,5,2,138,28.26086957,43.47826087,23.1884058,3.623188406,1.449275362,0
201502,Winter 2016,PSY,376,PSY376,25261,"Pfeifer, Jennifer Hope",0,14,19,23,20,23,11,13,6,4,2,0,2,9,1,1,2,148,33,66,30,6,2,137,24.08759124,48.17518248,21.89781022,4.379562044,1.459854015,0
201503,Spring 2016,PSY,376,PSY376,35200,"Baldwin, Dare",3,22,9,10,35,7,5,16,4,1,12,1,5,5,7,0,5,142,34,52,25,14,5,130,26.15384615,40,19.23076923,10.76923077,3.846153846,0
201503,Spring 2016,PSY,376,PSY376,36456,"Sun, Xiaoning",1,9,4,4,6,2,1,0,0,0,0,0,0,3,0,0,0,30,14,12,1,0,0,27,51.85185185,44.44444444,3.703703704,0,0,0
201504,Summer 2016,PSY,376,PSY376,41859,"Barton, Jocelyn Marie",1,13,11,6,8,4,0,1,0,1,0,1,2,1,0,0,1,49,25,18,1,2,2,48,52.08333333,37.5,2.083333333,4.166666667,4.166666667,0
201301,Fall 2013,PSY,380,PSY380,16101,"Laurent, Sean Michael",1,4,4,7,11,5,3,4,3,0,2,0,0,3,1,0,2,48,9,23,10,2,0,44,20.45454545,52.27272727,22.72727273,4.545454545,0,0
201302,Winter 2014,PSY,380,PSY380,26382,"Barton, Jocelyn Marie",0,7,15,7,29,16,19,20,9,5,7,2,3,16,2,0,3,157,22,52,48,14,3,139,15.82733813,37.41007194,34.5323741,10.07194245,2.158273381,0
201401,Fall 2014,PSY,380,PSY380,15351,"Barton, Jocelyn Marie",0,1,4,7,10,2,4,1,3,1,3,1,1,8,1,0,3,47,5,19,8,5,1,38,13.15789474,50,21.05263158,13.15789474,2.631578947,0
201402,Winter 2015,PSY,380,PSY380,25195,"Laurent, Sean Michael",0,5,1,6,12,6,11,0,0,0,0,0,1,1,1,0,6,44,6,24,11,0,1,42,14.28571429,57.14285714,26.19047619,0,2.380952381,0
201403,Spring 2015,PSY,380,PSY380,36157,"Cummins, Nicole Diane",0,7,8,13,20,16,13,19,11,1,4,0,6,19,2,0,6,139,15,49,43,5,6,118,12.71186441,41.52542373,36.44067797,4.237288136,5.084745763,0
201404,Summer 2015,PSY,380,PSY380,42231,"Laurent, Sean Michael",12,3,2,2,5,1,0,0,0,0,0,0,1,2,0,0,2,28,17,8,0,0,1,26,65.38461538,30.76923077,0,0,3.846153846,0
201503,Spring 2016,PSY,380,PSY380,35201,"Cummins, Nicole Diane",0,28,16,19,29,21,10,5,2,0,1,1,1,15,0,0,2,148,44,69,17,2,1,133,33.08270677,51.87969925,12.78195489,1.503759398,0.751879699,0
201504,Summer 2016,PSY,380,PSY380,41860,"Hailey, Brianna Clyde",1,5,6,5,6,6,5,2,0,0,0,0,2,1,0,0,1,39,12,17,7,0,2,38,31.57894737,44.73684211,18.42105263,0,5.263157895,0
201304,Summer 2014,PSY,383,PSY383,47420,"Karns, Christina M.",0,6,8,7,8,1,1,0,1,1,0,0,0,0,0,0,0,33,14,16,2,1,0,33,42.42424242,48.48484848,6.060606061,3.03030303,0,0
201401,Fall 2014,PSY,383,PSY383,16979,"Bala, Jagdeep",2,9,18,12,21,20,17,16,7,3,7,0,2,7,1,1,7,143,29,53,40,10,2,134,21.64179104,39.55223881,29.85074627,7.462686567,1.492537313,0
201403,Spring 2015,PSY,383,PSY383,36158,"Delker, Brianna Clyde",5,6,7,23,16,20,19,13,13,5,4,1,1,0,6,2,3,141,18,59,45,10,1,133,13.53383459,44.36090226,33.83458647,7.518796992,0.751879699,0
201404,Summer 2015,PSY,383,PSY383,41901,"Karns, Christina M.",1,4,7,4,6,6,1,0,1,1,1,1,1,1,0,0,1,35,12,16,2,3,1,34,35.29411765,47.05882353,5.882352941,8.823529412,2.941176471,0
201502,Winter 2016,PSY,383,PSY383,26606,"Laurent, Sean Michael",7,18,20,22,20,21,14,16,9,3,3,0,4,7,2,0,6,166,45,63,39,6,4,157,28.66242038,40.12738854,24.84076433,3.821656051,2.547770701,0
201303,Spring 2014,PSY,388,PSY388,37688,"Rosenthal, Marina Naomi",0,18,17,28,40,17,7,7,2,0,0,0,0,2,1,0,3,139,35,85,16,0,0,136,25.73529412,62.5,11.76470588,0,0,0
201304,Summer 2014,PSY,388,PSY388,47421,"Rosenthal, Marina Naomi",1,9,13,2,7,2,2,4,0,0,0,1,1,1,1,0,3,44,23,11,6,1,1,42,54.76190476,26.19047619,14.28571429,2.380952381,2.380952381,0
201401,Fall 2014,PSY,388,PSY388,16250,"Rosenthal, Marina Naomi",0,9,9,10,4,6,3,3,2,0,0,1,0,0,1,0,2,48,18,20,8,1,0,47,38.29787234,42.55319149,17.0212766,2.127659574,0,0
201402,Winter 2015,PSY,388,PSY388,26327,"Laurent, Sean Michael",2,10,10,5,10,5,1,4,0,0,0,1,0,1,0,0,1,49,22,20,5,1,0,48,45.83333333,41.66666667,10.41666667,2.083333333,0,0
201403,Spring 2015,PSY,388,PSY388,35208,"Laurent, Sean Michael",0,2,15,16,31,22,15,14,4,4,2,0,2,7,2,0,5,136,17,69,33,6,2,127,13.38582677,54.33070866,25.98425197,4.724409449,1.57480315,0
201502,Winter 2016,PSY,388,PSY388,25263,"Rosenthal, Marina Naomi",1,20,22,30,29,19,13,4,5,1,0,0,1,1,2,0,3,148,43,78,22,1,1,145,29.65517241,53.79310345,15.17241379,0.689655172,0.689655172,0
201503,Spring 2016,PSY,388,PSY388,35203,"Rosenthal, Marina Naomi",3,16,3,3,9,4,1,3,2,0,1,0,2,0,1,0,2,48,22,16,6,1,2,47,46.80851064,34.04255319,12.76595745,2.127659574,4.255319149,0
201504,Summer 2016,PSY,388,PSY388,42284,"Measelle, Jeffrey R.",0,19,7,2,2,2,1,1,0,1,0,0,0,1,1,1,0,38,26,6,2,1,0,35,74.28571429,17.14285714,5.714285714,2.857142857,0,0
201301,Fall 2013,PSY,399,PSY399,17188,"Taylor, Marjorie",1,21,15,18,9,1,3,1,0,0,0,0,1,0,2,0,6,72,37,28,4,0,1,70,52.85714286,40,5.714285714,0,1.428571429,0
201301,Fall 2013,PSY,399,PSY399,18308,"Saucier, Gerard Thomas",2,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1,15,11,4,0,0,0,15,73.33333333,26.66666667,0,0,0,0
201302,Winter 2014,PSY,399,PSY399,26386,"Saucier, Gerard Thomas",0,3,7,9,13,9,7,6,2,0,1,1,1,2,0,0,0,61,10,31,15,2,1,59,16.94915254,52.54237288,25.42372881,3.389830508,1.694915254,0
201401,Fall 2014,PSY,399,PSY399,16990,"Taylor, Marjorie",0,3,8,11,8,6,10,1,4,0,1,0,3,1,0,0,4,56,11,25,15,1,3,55,20,45.45454545,27.27272727,1.818181818,5.454545455,0
201402,Winter 2015,PSY,399,PSY399,26322,"Measelle, Jeffrey R.",1,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,10,5,4,1,0,0,10,50,40,10,0,0,0
201403,Spring 2015,PSY,399,PSY399,36159,"Saucier, Gerard Thomas",0,6,10,6,11,7,3,0,1,0,0,0,0,1,2,0,3,47,16,24,4,0,0,44,36.36363636,54.54545455,9.090909091,0,0,0
201501,Fall 2015,PSY,399,PSY399,15275,"Baldwin, Dare",4,4,18,7,12,10,3,7,6,0,1,1,0,2,0,4,2,79,26,29,16,2,0,73,35.61643836,39.7260274,21.91780822,2.739726027,0,0
201303,Spring 2014,PSY,407,PSY407,37709,"Ablow, Jennifer Claire",1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,16,1,0,0,0,17,94.11764706,5.882352941,0,0,0,0
201303,Spring 2014,PSY,407,PSY407,37710,"Arrow, Holly",0,2,2,2,5,0,0,1,1,0,0,0,0,1,0,0,4,14,4,7,2,0,0,13,30.76923077,53.84615385,15.38461538,0,0,0
201402,Winter 2015,PSY,407,PSY407,26266,"Isbell, Jason Christopher",0,2,2,5,4,2,1,0,0,0,0,0,0,3,0,0,2,19,4,11,1,0,0,16,25,68.75,6.25,0,0,0
201403,Spring 2015,PSY,407,PSY407,36435,"Van Scoyoc, Amanda Ellis",0,1,5,1,6,7,0,0,0,0,0,1,0,2,1,0,2,24,6,14,0,1,0,21,28.57142857,66.66666667,0,4.761904762,0,0
201501,Fall 2015,PSY,407,PSY407,16890,"Hubbard, Jason Bradley",1,3,1,1,3,1,0,0,0,0,0,0,1,0,0,0,1,11,5,5,0,0,1,11,45.45454545,45.45454545,0,0,9.090909091,0
201503,Spring 2016,PSY,407,PSY407,36010,"Mobasser, Arian",0,10,3,1,0,0,0,0,0,0,0,0,0,4,0,0,1,18,13,1,0,0,0,14,92.85714286,7.142857143,0,0,0,0
201503,Spring 2016,PSY,407,PSY407,36828,"Saucier, Gerard Thomas",0,6,2,1,2,1,0,1,0,0,0,0,0,2,1,0,1,16,8,4,1,0,0,13,61.53846154,30.76923077,7.692307692,0,0,0
201503,Spring 2016,PSY,407,PSY407,36877,"Neville, Helen J.",0,0,3,3,4,1,1,0,0,0,0,0,0,1,0,0,1,13,3,8,1,0,0,12,25,66.66666667,8.333333333,0,0,0
201301,Fall 2013,PSY,410,PSY410,17189,"Khounlavouth, Alexander Michael",0,1,1,6,7,4,3,5,1,1,0,0,1,1,1,0,8,32,2,17,9,1,1,30,6.666666667,56.66666667,30,3.333333333,3.333333333,0
201302,Winter 2014,PSY,410,PSY410,26411,"Baldwin, Dare",3,6,4,5,6,10,9,13,3,2,2,0,1,0,0,0,1,64,13,21,25,4,1,64,20.3125,32.8125,39.0625,6.25,1.5625,0
201302,Winter 2014,PSY,410,PSY410,27495,"Khounlavouth, Alexander Michael",1,1,5,1,3,6,5,0,0,0,0,0,0,1,0,0,0,23,7,10,5,0,0,22,31.81818182,45.45454545,22.72727273,0,0,0
201303,Spring 2014,PSY,410,PSY410,37717,"Shariff, Azim Fayaz",2,6,7,9,15,11,7,14,0,3,0,0,2,1,0,0,1,77,15,35,21,3,2,76,19.73684211,46.05263158,27.63157895,3.947368421,2.631578947,0
201401,Fall 2014,PSY,410,PSY410,15380,"Baldwin, Dare",5,4,0,6,6,7,7,6,4,0,1,0,8,0,0,0,4,54,9,19,17,1,8,54,16.66666667,35.18518519,31.48148148,1.851851852,14.81481481,0
201402,Winter 2015,PSY,410,PSY410,25223,"Khounlavouth, Alexander Michael",0,4,2,1,4,1,1,0,0,0,0,0,0,0,0,1,0,14,6,6,1,0,0,13,46.15384615,46.15384615,7.692307692,0,0,0
201403,Spring 2015,PSY,410,PSY410,35236,"Giuliano, Ryan Jeffrey",2,7,6,5,18,11,0,0,0,0,0,1,2,0,0,0,0,52,15,34,0,1,2,52,28.84615385,65.38461538,0,1.923076923,3.846153846,0
201501,Fall 2015,PSY,410,PSY410,15303,"Giuliano, Ryan Jeffrey",4,7,10,9,10,6,3,1,1,0,2,1,0,0,0,0,2,54,21,25,5,3,0,54,38.88888889,46.2962963,9.259259259,5.555555556,0,0
201502,Winter 2016,PSY,410,PSY410,26638,"Pennefather, Jordan Thomas",9,2,14,9,4,1,4,2,1,0,0,0,1,1,0,0,3,48,25,14,7,0,1,47,53.19148936,29.78723404,14.89361702,0,2.127659574,0
201401,Fall 2014,PSY,412,PSY412,15381,"Mauro, Robert",0,18,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,24,2,0,0,0,26,92.30769231,7.692307692,0,0,0,0
201302,Winter 2014,PSY,420,PSY420,26412,"Mauro, Robert",1,12,4,6,6,0,2,15,2,0,4,1,1,7,0,0,2,61,17,12,19,5,1,54,31.48148148,22.22222222,35.18518519,9.259259259,1.851851852,0
201402,Winter 2015,PSY,420,PSY420,25224,"Mauro, Robert",1,8,5,6,4,3,0,16,2,0,1,0,1,12,0,0,1,59,14,13,18,1,1,47,29.78723404,27.65957447,38.29787234,2.127659574,2.127659574,0
201502,Winter 2016,PSY,420,PSY420,25298,"Unsworth, David Ignacio",0,7,3,2,14,5,5,15,1,0,1,0,1,6,2,0,0,62,10,21,21,1,1,54,18.51851852,38.88888889,38.88888889,1.851851852,1.851851852,0
201301,Fall 2013,PSY,433,PSY433,16132,"Unsworth, David Ignacio",0,26,0,3,27,0,1,5,0,0,0,0,0,0,0,0,0,62,26,30,6,0,0,62,41.93548387,48.38709677,9.677419355,0,0,0
201302,Winter 2014,PSY,433,PSY433,26413,"Bies, Alexander John",0,28,0,5,22,0,4,5,0,0,0,0,0,0,0,0,1,64,28,27,9,0,0,64,43.75,42.1875,14.0625,0,0,0
201304,Summer 2014,PSY,433,PSY433,47748,"Unsworth, David Ignacio",2,3,2,8,7,4,2,2,0,0,0,0,0,0,0,0,1,30,7,19,4,0,0,30,23.33333333,63.33333333,13.33333333,0,0,0
201401,Fall 2014,PSY,433,PSY433,15384,"Unsworth, David Ignacio",0,24,0,6,21,0,4,5,0,1,0,0,0,0,0,0,1,61,24,27,9,1,0,61,39.3442623,44.26229508,14.75409836,1.639344262,0,0
201402,Winter 2015,PSY,433,PSY433,25225,"Reed, Scott Allan",0,29,0,6,23,0,0,6,0,0,0,0,0,0,0,0,1,64,29,29,6,0,0,64,45.3125,45.3125,9.375,0,0,0
201403,Spring 2015,PSY,433,PSY433,37005,"Robison, Matthew Kyle",0,8,6,8,18,3,3,11,1,1,4,0,1,0,0,0,1,64,14,29,15,5,1,64,21.875,45.3125,23.4375,7.8125,1.5625,0
201404,Summer 2015,PSY,433,PSY433,41911,"Unsworth, David Ignacio",0,7,0,0,12,0,0,5,0,0,1,0,0,1,0,1,2,27,7,12,5,1,0,25,28,48,20,4,0,0
201501,Fall 2015,PSY,433,PSY433,15308,"Kuhl, Brice Alan",0,24,0,3,29,0,2,4,0,0,0,0,2,1,0,0,0,65,24,32,6,0,2,64,37.5,50,9.375,0,3.125,0
201502,Winter 2016,PSY,433,PSY433,25299,"Bala, Jagdeep",4,10,6,11,9,3,7,9,2,0,0,0,1,1,1,0,1,64,20,23,18,0,1,62,32.25806452,37.09677419,29.03225806,0,1.612903226,0
201503,Spring 2016,PSY,433,PSY433,35236,"Bies, Alexander John",1,1,6,5,6,9,4,7,7,3,3,0,0,2,0,0,2,54,8,20,18,6,0,52,15.38461538,38.46153846,34.61538462,11.53846154,0,0
201504,Summer 2016,PSY,433,PSY433,41870,"Pakulak, Eric Robert",1,1,3,1,8,0,1,4,2,0,0,0,0,1,0,0,0,22,5,9,7,0,0,21,23.80952381,42.85714286,33.33333333,0,0,0
201301,Fall 2013,PSY,435,PSY435,16133,"Bala, Jagdeep",0,8,9,4,21,2,5,11,0,0,1,0,1,0,0,0,0,62,17,27,16,1,1,62,27.41935484,43.5483871,25.80645161,1.612903226,1.612903226,0
201302,Winter 2014,PSY,435,PSY435,26414,"Unsworth, David Ignacio",2,4,6,4,5,10,6,4,10,3,4,4,0,0,0,0,3,62,12,19,20,11,0,62,19.35483871,30.64516129,32.25806452,17.74193548,0,0
201303,Spring 2014,PSY,435,PSY435,37720,"Awh, Edward S.",0,16,0,6,29,2,1,8,1,0,0,0,1,0,0,0,1,64,16,37,10,0,1,64,25,57.8125,15.625,0,1.5625,0
201401,Fall 2014,PSY,435,PSY435,15385,"Vogel, Edward Karl",3,7,8,10,9,5,4,1,2,1,0,0,0,1,1,0,5,52,18,24,7,1,0,50,36,48,14,2,0,0
201402,Winter 2015,PSY,435,PSY435,25226,"Unsworth, David Ignacio",2,8,5,17,14,6,4,0,0,0,0,0,0,1,0,0,0,57,15,37,4,0,0,56,26.78571429,66.07142857,7.142857143,0,0,0
201403,Spring 2015,PSY,435,PSY435,35237,"Hubbard, Jason Bradley",0,21,0,5,25,0,2,9,0,0,0,0,0,2,1,0,0,65,21,30,11,0,0,62,33.87096774,48.38709677,17.74193548,0,0,0
201404,Summer 2015,PSY,435,PSY435,42240,"Bala, Jagdeep",0,4,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,10,4,2,3,0,1,10,40,20,30,0,10,0
201501,Fall 2015,PSY,435,PSY435,15309,"Unsworth, David Ignacio",3,8,6,8,7,13,4,2,4,1,0,0,0,3,1,1,2,61,17,28,10,1,0,56,30.35714286,50,17.85714286,1.785714286,0,0
201502,Winter 2016,PSY,435,PSY435,25300,"Unsworth, David Ignacio",0,14,0,7,30,0,6,12,0,0,0,0,2,1,0,1,2,73,14,37,18,0,2,71,19.71830986,52.11267606,25.35211268,0,2.816901408,0
201503,Spring 2016,PSY,435,PSY435,35237,"Reed, Scott Allan",0,10,0,7,31,0,5,12,0,1,1,0,0,2,0,0,0,69,10,38,17,2,0,67,14.92537313,56.71641791,25.37313433,2.985074627,0,0
201303,Spring 2014,PSY,436,PSY436,38734,"Reed, Scott Allan",0,11,5,2,9,4,4,11,1,0,1,0,0,1,0,0,0,49,16,15,16,1,0,48,33.33333333,31.25,33.33333333,2.083333333,0,0
201304,Summer 2014,PSY,436,PSY436,47749,"Reed, Scott Allan",0,8,4,2,11,1,3,5,1,0,1,0,0,0,0,0,0,36,12,14,9,1,0,36,33.33333333,38.88888889,25,2.777777778,0,0
201402,Winter 2015,PSY,436,PSY436,26253,"Mauro, Robert",0,5,6,10,12,6,3,9,3,0,0,0,0,0,0,0,1,54,11,28,15,0,0,54,20.37037037,51.85185185,27.77777778,0,0,0
201503,Spring 2016,PSY,436,PSY436,36503,"Bala, Jagdeep",1,10,4,9,5,4,3,2,3,0,4,0,1,1,0,2,2,49,15,18,8,4,1,46,32.60869565,39.13043478,17.39130435,8.695652174,2.173913043,0
201301,Fall 2013,PSY,438,PSY438,17035,"Sereno, Margaret",5,8,10,8,5,8,3,1,4,0,1,1,0,3,1,0,3,58,23,21,8,2,0,54,42.59259259,38.88888889,14.81481481,3.703703704,0,0
201302,Winter 2014,PSY,438,PSY438,26415,"Khounlavouth, Alexander Michael",4,14,1,6,21,4,6,7,2,0,0,0,0,0,0,0,1,65,19,31,15,0,0,65,29.23076923,47.69230769,23.07692308,0,0,0
201304,Summer 2014,PSY,438,PSY438,47431,"Bala, Jagdeep",1,6,8,4,8,1,1,2,0,0,0,0,0,1,0,0,0,32,15,13,3,0,0,31,48.38709677,41.93548387,9.677419355,0,0,0
201401,Fall 2014,PSY,438,PSY438,15386,"Bies, Alexander John",2,3,7,7,9,5,4,4,8,2,1,0,4,1,1,0,4,58,12,21,16,3,4,56,21.42857143,37.5,28.57142857,5.357142857,7.142857143,0
201404,Summer 2015,PSY,438,PSY438,41913,"Reed, Scott Allan",2,1,2,0,2,4,1,1,0,0,0,0,1,0,0,0,0,14,5,6,2,0,1,14,35.71428571,42.85714286,14.28571429,0,7.142857143,0
201501,Fall 2015,PSY,438,PSY438,15310,"Sereno, Margaret",0,11,4,4,11,9,2,12,3,2,3,0,1,1,0,0,2,63,15,24,17,5,1,62,24.19354839,38.70967742,27.41935484,8.064516129,1.612903226,0
201502,Winter 2016,PSY,438,PSY438,26678,"Kuhl, Brice Alan",4,8,5,4,19,5,2,8,3,2,1,1,1,1,1,1,0,66,17,28,13,4,1,63,26.98412698,44.44444444,20.63492063,6.349206349,1.587301587,0
201503,Spring 2016,PSY,438,PSY438,35964,"Pakulak, Eric Robert",2,5,7,5,13,6,9,3,0,1,1,0,1,3,2,0,1,58,14,24,12,2,1,53,26.41509434,45.28301887,22.64150943,3.773584906,1.886792453,0
201401,Fall 2014,PSY,440,PSY440,16981,"Wehr, Michael Stephen",0,8,0,3,7,2,1,11,3,1,2,0,1,0,0,0,2,39,8,12,15,3,1,39,20.51282051,30.76923077,38.46153846,7.692307692,2.564102564,0
201402,Winter 2015,PSY,445,PSY445,26256,"Neville, Helen J.",3,14,5,4,5,0,3,0,0,0,0,0,0,0,0,0,3,34,22,9,3,0,0,34,64.70588235,26.47058824,8.823529412,0,0,0
201302,Winter 2014,PSY,449,PSY449,27510,"Neville, Helen J.",1,1,1,3,4,5,0,3,3,1,0,0,1,0,0,0,3,23,3,12,6,1,1,23,13.04347826,52.17391304,26.08695652,4.347826087,4.347826087,0
201403,Spring 2015,PSY,449,PSY449,36161,"Dudukovic Kuhl, Nicole Maria",2,3,5,4,2,2,1,2,0,0,0,0,0,0,0,0,2,21,10,8,3,0,0,21,47.61904762,38.0952381,14.28571429,0,0,0
201502,Winter 2016,PSY,449,PSY449,27354,"Bala, Jagdeep",2,7,4,4,7,4,5,3,2,0,0,0,0,1,0,0,1,39,13,15,10,0,0,38,34.21052632,39.47368421,26.31578947,0,0,0
201302,Winter 2014,PSY,450,PSY450,26416,"Gilliam, Kathryn Samantha",2,4,5,4,9,7,4,11,10,0,2,2,3,2,0,0,3,65,11,20,25,4,3,63,17.46031746,31.74603175,39.68253968,6.349206349,4.761904762,0
201304,Summer 2014,PSY,450,PSY450,47433,"Bala, Jagdeep",1,5,3,6,7,2,4,3,0,0,0,0,0,0,0,0,0,31,9,15,7,0,0,31,29.03225806,48.38709677,22.58064516,0,0,0
201402,Winter 2015,PSY,450,PSY450,25229,"Beauchamp, Kathryn Gilliam",1,1,8,10,6,10,11,6,3,0,2,0,1,2,3,0,1,64,10,26,20,2,1,59,16.94915254,44.06779661,33.89830508,3.389830508,1.694915254,0
201404,Summer 2015,PSY,450,PSY450,41914,"Bell, Theodore Anthony",2,4,3,4,6,1,2,1,1,0,0,0,0,1,1,0,0,26,9,11,4,0,0,24,37.5,45.83333333,16.66666667,0,0,0
201501,Fall 2015,PSY,450,PSY450,16572,"Bala, Jagdeep",0,18,14,5,12,4,1,5,0,0,1,0,0,0,1,0,3,61,32,21,6,1,0,60,53.33333333,35,10,1.666666667,0,0
201502,Winter 2016,PSY,450,PSY450,25303,"Beauchamp, Kathryn Gilliam",0,5,4,1,7,14,4,6,10,0,1,1,1,0,2,0,5,56,9,22,20,2,1,54,16.66666667,40.74074074,37.03703704,3.703703704,1.851851852,0
201504,Summer 2016,PSY,450,PSY450,41873,"Berkman, Elliot T.",1,4,3,1,3,2,1,4,7,0,0,0,0,2,1,1,1,30,8,6,12,0,0,26,30.76923077,23.07692308,46.15384615,0,0,0
201301,Fall 2013,PSY,456,PSY456,16137,"Pennefather, Jordan Thomas",2,22,6,7,9,6,3,4,2,1,1,0,0,2,0,0,1,65,30,22,9,2,0,63,47.61904762,34.92063492,14.28571429,3.174603175,0,0
201302,Winter 2014,PSY,456,PSY456,26417,"Howington, Devin Elaine",0,17,8,13,5,7,6,5,2,1,1,0,0,0,0,0,0,65,25,25,13,2,0,65,38.46153846,38.46153846,20,3.076923077,0,0
201303,Spring 2014,PSY,456,PSY456,37721,"Morganstern, Arielle Shain",1,9,1,2,22,2,1,6,1,2,0,0,1,2,0,0,0,50,11,26,8,2,1,48,22.91666667,54.16666667,16.66666667,4.166666667,2.083333333,0
201304,Summer 2014,PSY,456,PSY456,47434,"Pennefather, Jordan Thomas",5,7,2,2,5,3,4,1,0,0,0,0,0,0,0,0,0,29,14,10,5,0,0,29,48.27586207,34.48275862,17.24137931,0,0,0
201401,Fall 2014,PSY,456,PSY456,15387,"Berkman, Elliot T.",0,11,8,14,7,6,11,3,0,0,0,0,1,2,1,0,2,64,19,27,14,0,1,61,31.14754098,44.26229508,22.95081967,0,1.639344262,0
201402,Winter 2015,PSY,456,PSY456,25230,"Howington, Devin Elaine",5,8,10,8,8,7,3,1,5,1,1,2,2,3,0,0,1,64,23,23,9,4,2,61,37.70491803,37.70491803,14.75409836,6.557377049,3.278688525,0
201403,Spring 2015,PSY,456,PSY456,35239,"Howington, Devin Elaine",1,12,4,4,14,2,6,3,1,1,0,0,1,1,0,0,0,50,17,20,10,1,1,49,34.69387755,40.81632653,20.40816327,2.040816327,2.040816327,0
201404,Summer 2015,PSY,456,PSY456,41915,"Berkman, Elliot T.",0,6,2,5,7,2,2,0,1,0,1,0,0,0,0,0,0,26,8,14,3,1,0,26,30.76923077,53.84615385,11.53846154,3.846153846,0,0
201501,Fall 2015,PSY,456,PSY456,15312,"Pennefather, Jordan Thomas",6,14,11,4,8,5,2,2,2,0,1,0,0,6,1,0,1,62,31,17,6,1,0,55,56.36363636,30.90909091,10.90909091,1.818181818,0,0
201502,Winter 2016,PSY,456,PSY456,25304,"Pennefather, Jordan Thomas",0,9,12,10,9,11,7,6,5,2,0,0,0,0,0,1,1,72,21,30,18,2,0,71,29.57746479,42.25352113,25.35211268,2.816901408,0,0
201503,Spring 2016,PSY,456,PSY456,35239,"Arrow, Holly",0,15,7,10,8,8,6,5,4,0,1,0,0,1,0,0,2,65,22,26,15,1,0,64,34.375,40.625,23.4375,1.5625,0,0
201303,Spring 2014,PSY,457,PSY457,37722,"Arrow, Holly",0,6,11,13,15,8,4,4,2,0,0,0,0,0,0,0,1,63,17,36,10,0,0,63,26.98412698,57.14285714,15.87301587,0,0,0
201403,Spring 2015,PSY,457,PSY457,35240,"Arrow, Holly",1,6,4,8,7,7,3,0,1,0,0,0,0,1,0,0,1,38,11,22,4,0,0,37,29.72972973,59.45945946,10.81081081,0,0,0
201503,Spring 2016,PSY,457,PSY457,35240,"Rode, Catrin-Claudia",0,4,18,15,10,8,3,1,2,0,1,0,1,1,0,0,1,64,22,33,6,1,1,63,34.92063492,52.38095238,9.523809524,1.587301587,1.587301587,0
201301,Fall 2013,PSY,458,PSY458,16138,"Rode, Catrin-Claudia",0,5,12,6,10,3,4,1,0,0,3,0,1,2,0,0,1,47,17,19,5,3,1,45,37.77777778,42.22222222,11.11111111,6.666666667,2.222222222,0
