TERM,TERM_DESC,SUBJ,NUMB,class,CRN,INSTRUCTOR,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,P,N,OTHER,W,TOT_NON_W,atot,btot,ctot,dtot,ftot,tot,aprec,bprec,cprec,dprec,fprec
201301,Fall 2013,ARB,201,ARB201,11234,"Mohammad Hassan Ahmad, Hanan",0,4,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,10,5,2,1,0,0,8,62.5,25,12.5,0,0
201301,Fall 2013,ARB,201,ARB201,16889,"Mohammad Hassan Ahmad, Hanan",0,3,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,13,8,4,0,0,0,12,66.66666667,33.33333333,0,0,0
201401,Fall 2014,ARB,201,ARB201,10435,"Elsherif, Hanan",0,2,2,1,0,1,2,0,0,0,0,0,1,0,1,0,1,10,4,2,2,0,1,9,44.44444444,22.22222222,22.22222222,0,11.11111111
201401,Fall 2014,ARB,201,ARB201,10436,"Elsherif, Hanan",0,2,1,5,4,3,0,1,0,0,0,0,0,0,0,0,0,16,3,12,1,0,0,16,18.75,75,6.25,0,0
201501,Fall 2015,ARB,201,ARB201,10351,"Arfaoui, Faten",5,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,13,9,4,0,0,0,13,69.23076923,30.76923077,0,0,0
201302,Winter 2014,ARB,202,ARB202,21688,"Mohammad Hassan Ahmad, Hanan",0,2,5,2,0,2,1,0,0,0,0,0,0,1,0,0,0,13,7,4,1,0,0,12,58.33333333,33.33333333,8.333333333,0,0
201402,Winter 2015,ARB,202,ARB202,20346,"Arfaoui, Faten",0,2,1,4,6,3,0,0,0,0,0,0,0,1,0,0,0,17,3,13,0,0,0,16,18.75,81.25,0,0,0
201303,Spring 2014,ARB,203,ARB203,32961,"Sweetser, Heather Marie",0,6,0,3,0,0,0,1,1,1,0,0,0,1,0,0,0,13,6,3,2,1,0,12,50,25,16.66666667,8.333333333,0
201403,Spring 2015,ARB,203,ARB203,30325,"Arfaoui, Faten",1,1,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,12,2,5,5,0,0,12,16.66666667,41.66666667,41.66666667,0,0
201301,Fall 2013,ARB,301,ARB301,11235,"Mikati, Rana M.",0,4,2,1,6,4,1,0,0,0,0,0,0,1,2,0,1,21,6,11,1,0,0,18,33.33333333,61.11111111,5.555555556,0,0
201302,Winter 2014,ARB,302,ARB302,21690,"Mikati, Rana M.",0,2,3,5,0,2,1,0,0,0,0,0,0,0,0,0,1,13,5,7,1,0,0,13,38.46153846,53.84615385,7.692307692,0,0
201402,Winter 2015,ARB,302,ARB302,20348,"Elsherif, Hanan",0,3,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,11,7,2,0,0,0,9,77.77777778,22.22222222,0,0,0
201402,Winter 2015,ARB,353,ARB353,26646,"Davidson, Garrett A.",0,16,2,5,1,0,0,0,0,0,2,0,0,0,0,0,2,26,18,6,0,2,0,26,69.23076923,23.07692308,0,7.692307692,0
201404,Summer 2015,ARB,353,ARB353,42207,"Elsherif, Hanan",0,5,15,4,0,0,0,0,0,0,0,0,0,1,0,2,0,27,20,4,0,0,0,24,83.33333333,16.66666667,0,0,0
201503,Spring 2016,ARB,353,ARB353,36017,"Elsherif, Hanan",4,20,11,0,0,0,0,0,0,0,0,0,0,3,1,0,1,39,35,0,0,0,0,35,100,0,0,0,0
201504,Summer 2016,ARB,353,ARB353,40158,"Elsherif, Hanan",0,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,7,2,0,0,0,9,77.77777778,22.22222222,0,0,0
201302,Winter 2014,ARB,410,ARB410,27197,"Mikati, Rana M.",0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,0,0,0,14,78.57142857,21.42857143,0,0,0
201403,Spring 2015,ARB,410,ARB410,36056,"Hollenberg, David B.",0,6,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,12,7,4,1,0,0,12,58.33333333,33.33333333,8.333333333,0,0
201303,Spring 2014,ARB,431,ARB431,38370,"Hollenberg, David B.",0,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,15,9,6,0,0,0,15,60,40,0,0,0
201301,Fall 2013,ARCH,201,ARCH201,11241,"Givens, James William",14,19,13,14,21,3,7,7,5,2,7,0,15,8,8,1,3,144,46,38,19,9,15,127,36.22047244,29.92125984,14.96062992,7.086614173,11.81102362
201401,Fall 2014,ARCH,201,ARCH201,10442,"Givens, James William",4,23,21,25,32,14,14,10,6,0,6,1,7,9,2,0,6,174,48,71,30,7,7,163,29.44785276,43.55828221,18.40490798,4.294478528,4.294478528
201501,Fall 2015,ARCH,201,ARCH201,10359,"Givens, James William",6,24,30,22,19,2,6,4,4,1,2,0,2,4,5,4,5,135,60,43,14,3,2,122,49.18032787,35.24590164,11.47540984,2.459016393,1.639344262
201303,Spring 2014,ARCH,222,ARCH222,32968,"Speranza, Philip",4,22,45,12,1,3,0,1,1,1,0,0,0,3,0,0,0,93,71,16,2,1,0,90,78.88888889,17.77777778,2.222222222,1.111111111,0
201403,Spring 2015,ARCH,222,ARCH222,30332,"Speranza, Philip",8,40,28,12,0,1,0,0,0,0,0,0,1,7,0,0,0,97,76,13,0,0,1,90,84.44444444,14.44444444,0,0,1.111111111
201503,Spring 2016,ARCH,222,ARCH222,30360,"Speranza, Philip",9,44,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,83,78,5,0,0,0,83,93.97590361,6.024096386,0,0,0
201401,Fall 2014,ARCH,407,ARCH407,10474,"Moore, Erin Elizabeth",0,0,4,0,0,1,1,0,0,0,0,0,0,4,0,0,0,10,4,1,1,0,0,6,66.66666667,16.66666667,16.66666667,0,0
201402,Winter 2015,ARCH,407,ARCH407,27331,"Moore, Erin Elizabeth",0,3,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0,10,5,3,0,0,0,8,62.5,37.5,0,0,0
201503,Spring 2016,ARCH,407,ARCH407,37130,"Nute, Kevin H.",0,2,2,3,5,0,0,0,0,0,0,0,0,1,0,0,0,13,4,8,0,0,0,12,33.33333333,66.66666667,0,0,0
201503,Spring 2016,ARCH,407,ARCH407,37221,"Moore, Erin Elizabeth",0,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,0,0,10,60,40,0,0,0
201401,Fall 2014,ARCH,410,ARCH410,10481,"Keyes, Peter A.",3,8,3,4,4,0,0,0,0,0,0,0,0,3,0,0,0,25,14,8,0,0,0,22,63.63636364,36.36363636,0,0,0
201302,Winter 2014,ARCH,417,ARCH417,21729,"Rowell, John Scott",0,3,0,0,17,0,0,5,0,0,0,0,1,18,0,0,0,44,3,17,5,0,1,26,11.53846154,65.38461538,19.23076923,0,3.846153846
201402,Winter 2015,ARCH,417,ARCH417,20401,"Rowell, John Scott",4,0,2,5,12,3,2,4,0,1,0,0,0,37,1,0,0,71,6,20,6,1,0,33,18.18181818,60.60606061,18.18181818,3.03030303,0
201502,Winter 2016,ARCH,417,ARCH417,20489,"Rowell, John Scott",0,6,6,6,14,5,0,4,1,0,0,0,0,23,1,0,0,66,12,25,5,0,0,42,28.57142857,59.52380952,11.9047619,0,0
201301,Fall 2013,ARCH,423,ARCH423,11284,"Utsey, Glenda Helen",0,3,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,10,4,5,0,0,1,10,40,50,0,0,10
201301,Fall 2013,ARCH,423,ARCH423,11285,"Yui, Leonard Daisuke",0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,10,0,0,0,0,10,100,0,0,0,0
201401,Fall 2014,ARCH,423,ARCH423,10487,"Utsey, Glenda Helen",0,3,2,3,1,1,0,2,0,0,0,0,0,0,0,0,0,12,5,5,2,0,0,12,41.66666667,41.66666667,16.66666667,0,0
201402,Winter 2015,ARCH,423,ARCH423,20403,"Givens, James William",1,4,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,14,9,4,0,0,0,13,69.23076923,30.76923077,0,0,0
201402,Winter 2015,ARCH,423,ARCH423,20404,"Speranza, Philip",0,3,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,13,10,2,0,0,0,12,83.33333333,16.66666667,0,0,0
201502,Winter 2016,ARCH,423,ARCH423,20496,"Speranza, Philip",2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,0,0,0,0,10,100,0,0,0,0
201503,Spring 2016,ARCH,423,ARCH423,30419,"Ahn, Kyu-Ho",2,1,4,2,0,1,0,0,0,0,0,0,0,2,0,1,0,13,7,3,0,0,0,10,70,30,0,0,0
201503,Spring 2016,ARCH,423,ARCH423,30420,"Givens, James William",0,7,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,12,3,0,0,0,15,80,20,0,0,0
201303,Spring 2014,ARCH,430,ARCH430,33022,"Muller, Brook Weld",2,9,12,13,18,11,4,4,4,1,1,0,1,11,0,0,0,91,23,42,12,2,1,80,28.75,52.5,15,2.5,1.25
201403,Spring 2015,ARCH,430,ARCH430,30392,"Keyes, Peter A.",6,12,11,9,8,9,3,6,3,0,0,0,0,11,0,0,1,78,29,26,12,0,0,67,43.28358209,38.80597015,17.91044776,0,0
201503,Spring 2016,ARCH,430,ARCH430,30423,"Davis, Howard P.",4,7,13,9,14,9,8,3,6,0,0,0,0,10,1,0,1,84,24,32,17,0,0,73,32.87671233,43.83561644,23.28767123,0,0
201402,Winter 2015,ARCH,431,ARCH431,20405,"Fifield, Michael",0,15,12,10,2,1,0,0,0,0,2,0,0,5,0,0,1,47,27,13,0,2,0,42,64.28571429,30.95238095,0,4.761904762,0
201501,Fall 2015,ARCH,435,ARCH435,10399,"Gast, W. Gerald",0,2,2,3,0,0,0,0,0,0,0,0,0,3,0,0,2,10,4,3,0,0,0,7,57.14285714,42.85714286,0,0,0
201301,Fall 2013,ARCH,438,ARCH438,11291,"Fifield, Michael",0,10,8,3,1,0,0,0,1,0,0,0,0,3,0,0,0,26,18,4,1,0,0,23,78.26086957,17.39130435,4.347826087,0,0
201501,Fall 2015,ARCH,438,ARCH438,10402,"Fifield, Michael",0,7,9,5,1,2,0,0,0,0,0,0,0,6,0,0,1,30,16,8,0,0,0,24,66.66666667,33.33333333,0,0,0
201302,Winter 2014,ARCH,439,ARCH439,28448,"Fifield, Michael",0,11,8,7,0,0,0,1,0,0,0,0,0,0,0,0,1,27,19,7,1,0,0,27,70.37037037,25.92592593,3.703703704,0,0
201502,Winter 2016,ARCH,439,ARCH439,20499,"Fifield, Michael",0,6,6,3,0,2,0,0,0,0,0,0,0,1,0,0,1,18,12,5,0,0,0,17,70.58823529,29.41176471,0,0,0
201302,Winter 2014,ARCH,440,ARCH440,21733,"Young, Jenny E.",3,15,13,16,25,9,4,7,1,0,0,0,0,5,2,0,1,100,31,50,12,0,0,93,33.33333333,53.76344086,12.90322581,0,0
201402,Winter 2015,ARCH,440,ARCH440,20408,"Young, Jenny E.",3,9,13,10,19,9,2,7,3,0,3,1,2,5,1,0,1,87,25,38,12,4,2,81,30.86419753,46.91358025,14.81481481,4.938271605,2.469135802
201502,Winter 2016,ARCH,440,ARCH440,20500,"Bollo, Christina Suzanne",14,14,15,20,5,13,2,1,1,1,0,0,1,3,1,0,0,91,43,38,4,1,1,87,49.42528736,43.67816092,4.597701149,1.149425287,1.149425287
201301,Fall 2013,ARCH,450,ARCH450,11294,"Tice, James T.",0,6,10,21,22,14,6,5,1,0,0,0,1,12,1,0,0,99,16,57,12,0,1,86,18.60465116,66.27906977,13.95348837,0,1.162790698
201401,Fall 2014,ARCH,450,ARCH450,10497,"Nute, Kevin H.",1,8,17,17,16,11,6,2,2,2,1,0,4,3,1,0,3,91,26,44,10,3,4,87,29.88505747,50.57471264,11.49425287,3.448275862,4.597701149
201501,Fall 2015,ARCH,450,ARCH450,10405,"Tice, James T.",1,5,11,12,25,13,8,8,4,0,0,0,0,4,0,1,0,92,17,50,20,0,0,87,19.54022989,57.47126437,22.98850575,0,0
201401,Fall 2014,ARCH,457,ARCH457,17321,"Tice, James T.",1,2,1,1,1,3,0,0,0,0,0,0,1,0,1,0,0,11,4,5,0,0,1,10,40,50,0,0,10
201301,Fall 2013,ARCH,461,ARCH461,11300,"Duff, Stephen",1,9,4,9,4,5,3,3,1,1,0,1,1,11,0,0,0,53,14,18,7,2,1,42,33.33333333,42.85714286,16.66666667,4.761904762,2.380952381
201401,Fall 2014,ARCH,461,ARCH461,10503,"Duff, Stephen",2,9,14,13,10,4,7,7,0,0,0,0,1,10,2,0,1,79,25,27,14,0,1,67,37.31343284,40.29850746,20.89552239,0,1.492537313
201501,Fall 2015,ARCH,461,ARCH461,10412,"Duff, Stephen",11,11,10,6,8,9,3,0,1,1,1,1,0,6,0,0,2,68,32,23,4,3,0,62,51.61290323,37.09677419,6.451612903,4.838709677,0
201302,Winter 2014,ARCH,462,ARCH462,21739,"Duff, Stephen",3,5,8,7,7,4,4,1,0,1,0,0,0,8,1,0,0,49,16,18,5,1,0,40,40,45,12.5,2.5,0
201402,Winter 2015,ARCH,462,ARCH462,20414,"Duff, Stephen",3,7,17,12,5,12,5,4,3,1,0,0,0,9,0,0,0,78,27,29,12,1,0,69,39.13043478,42.02898551,17.39130435,1.449275362,0
201502,Winter 2016,ARCH,462,ARCH462,20508,"Donofrio, Mark Kenneth",9,4,8,6,4,1,7,1,3,0,2,0,10,9,3,0,0,67,21,11,11,2,10,55,38.18181818,20,20,3.636363636,18.18181818
201301,Fall 2013,ARCH,470,ARCH470,11309,"Moore, Erin Elizabeth",0,4,11,11,30,17,5,9,3,2,0,0,2,3,1,0,0,98,15,58,17,2,2,94,15.95744681,61.70212766,18.08510638,2.127659574,2.127659574
201401,Fall 2014,ARCH,470,ARCH470,10513,"Bollo, Christina Suzanne",0,4,12,9,30,15,3,8,3,1,2,0,2,1,1,0,3,91,16,54,14,3,2,89,17.97752809,60.6741573,15.73033708,3.370786517,2.247191011
201501,Fall 2015,ARCH,470,ARCH470,10422,"Moore, Erin Elizabeth",0,4,13,20,22,21,9,5,1,0,0,0,1,1,0,0,0,97,17,63,15,0,1,96,17.70833333,65.625,15.625,0,1.041666667
201301,Fall 2013,ARCH,471,ARCH471,11314,"Corner, Donald B.",1,3,1,1,10,2,3,6,0,0,1,0,0,21,1,0,0,50,5,13,9,1,0,28,17.85714286,46.42857143,32.14285714,3.571428571,0
201401,Fall 2014,ARCH,471,ARCH471,10519,"Corner, Donald B.",0,3,2,2,7,5,2,7,0,0,2,0,0,19,0,0,1,49,5,14,9,2,0,30,16.66666667,46.66666667,30,6.666666667,0
201501,Fall 2015,ARCH,471,ARCH471,10428,"Corner, Donald B.",0,0,0,7,8,3,6,4,2,0,0,0,0,29,0,0,0,59,0,18,12,0,0,30,0,60,40,0,0
201302,Winter 2014,ARCH,491,ARCH491,21770,"Kwok, Alison",3,25,21,8,21,3,1,1,0,0,2,0,0,3,0,0,2,88,49,32,2,2,0,85,57.64705882,37.64705882,2.352941176,2.352941176,0
201402,Winter 2015,ARCH,491,ARCH491,20446,"Kwok, Alison",3,17,15,9,9,4,1,3,2,0,1,0,1,3,0,0,3,68,35,22,6,1,1,65,53.84615385,33.84615385,9.230769231,1.538461538,1.538461538
201502,Winter 2016,ARCH,491,ARCH491,20542,"Kwok, Alison",1,24,16,7,17,4,2,2,1,0,0,0,1,5,1,0,0,81,41,28,5,0,1,75,54.66666667,37.33333333,6.666666667,0,1.333333333
201303,Spring 2014,ARCH,492,ARCH492,33055,"Elzeyadi, Ihab M. K.",0,4,8,13,28,12,9,3,5,0,1,0,1,7,0,0,0,91,12,53,17,1,1,84,14.28571429,63.0952381,20.23809524,1.19047619,1.19047619
201403,Spring 2015,ARCH,492,ARCH492,30425,"Elzeyadi, Ihab M. K.",2,7,13,13,16,12,5,4,4,0,0,1,0,7,1,0,1,85,22,41,13,1,0,77,28.57142857,53.24675325,16.88311688,1.298701299,0
201503,Spring 2016,ARCH,492,ARCH492,30456,"Van Den Wymelenberg, Kevin Gerald",1,5,9,10,23,12,4,5,4,1,2,0,2,19,0,0,0,97,15,45,13,3,2,78,19.23076923,57.69230769,16.66666667,3.846153846,2.564102564
201302,Winter 2014,ARCH,507,ARCH507,28204,"Corner, Donald B.",0,5,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,11,5,2,0,0,0,7,71.42857143,28.57142857,0,0,0
201302,Winter 2014,ARCH,507,ARCH507,28603,"Macht, William Paul",0,1,2,2,1,0,0,0,0,0,0,0,0,14,0,0,0,20,3,3,0,0,0,6,50,50,0,0,0
201303,Spring 2014,ARCH,507,ARCH507,39722,"Larco, Nicolas",0,1,3,2,0,0,0,0,0,0,0,0,0,18,0,0,1,24,4,2,0,0,0,6,66.66666667,33.33333333,0,0,0
201303,Spring 2014,ARCH,507,ARCH507,39734,"Kwok, Alison",4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,9,0,0,0,0,9,100,0,0,0,0
201401,Fall 2014,ARCH,507,ARCH507,10558,"Elzeyadi, Ihab M. K.",0,2,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,3,0,0,0,7,57.14285714,42.85714286,0,0,0
201402,Winter 2015,ARCH,507,ARCH507,27332,"Moore, Erin Elizabeth",0,0,4,0,3,0,0,0,0,0,0,0,0,5,0,0,0,12,4,3,0,0,0,7,57.14285714,42.85714286,0,0,0
201402,Winter 2015,ARCH,507,ARCH507,27379,"Larco, Nicolas",0,2,1,1,3,1,0,0,0,0,0,0,0,4,0,0,0,12,3,5,0,0,0,8,37.5,62.5,0,0,0
201403,Spring 2015,ARCH,507,ARCH507,30436,"Larco, Nicolas",2,4,4,3,1,0,0,0,0,0,0,0,0,5,0,0,1,19,10,4,0,0,0,14,71.42857143,28.57142857,0,0,0
201403,Spring 2015,ARCH,507,ARCH507,37024,"Genasci, Donald",2,2,4,1,0,0,0,0,0,0,0,0,0,11,0,0,0,20,8,1,0,0,0,9,88.88888889,11.11111111,0,0,0
201403,Spring 2015,ARCH,507,ARCH507,37205,"Williams, Daisy-O'lice Ida",0,0,3,4,0,0,0,0,0,0,0,0,0,5,0,0,1,12,3,4,0,0,0,7,42.85714286,57.14285714,0,0,0
201502,Winter 2016,ARCH,507,ARCH507,20550,"Larco, Nicolas",1,4,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,13,6,1,0,0,0,7,85.71428571,14.28571429,0,0,0
201503,Spring 2016,ARCH,507,ARCH507,30470,"Donofrio, Mark Kenneth",5,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,7,0,0,0,0,7,100,0,0,0,0
201503,Spring 2016,ARCH,507,ARCH507,37131,"Nute, Kevin H.",0,1,2,4,0,0,0,0,0,0,0,0,0,4,0,0,1,11,3,4,0,0,0,7,42.85714286,57.14285714,0,0,0
201503,Spring 2016,ARCH,507,ARCH507,37232,"Posada, David Eliot",0,4,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17,15,1,0,0,0,16,93.75,6.25,0,0,0
201503,Spring 2016,ARCH,507,ARCH507,37250,"Larco, Nicolas",1,4,5,3,5,0,0,0,0,0,0,0,0,3,0,0,0,21,10,8,0,0,0,18,55.55555556,44.44444444,0,0,0
201301,Fall 2013,ARCH,510,ARCH510,11356,"Keyes, Peter A.",1,3,6,3,3,0,0,0,0,0,0,0,0,23,0,0,0,39,10,6,0,0,0,16,62.5,37.5,0,0,0
201301,Fall 2013,ARCH,510,ARCH510,18330,"Scott, Sean Kyle",0,1,4,0,3,0,0,0,0,0,0,0,0,10,0,0,1,18,5,3,0,0,0,8,62.5,37.5,0,0,0
201401,Fall 2014,ARCH,510,ARCH510,10562,"Keyes, Peter A.",3,12,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,23,15,3,0,0,0,18,83.33333333,16.66666667,0,0,0
201401,Fall 2014,ARCH,510,ARCH510,10563,"Reynolds, John S.",1,3,1,2,2,1,0,0,0,0,0,0,0,5,0,0,1,15,5,5,0,0,0,10,50,50,0,0,0
201401,Fall 2014,ARCH,510,ARCH510,10567,"Scott, Sean Kyle",0,0,0,3,1,0,0,1,1,0,0,1,0,7,1,0,0,15,0,4,2,1,0,7,0,57.14285714,28.57142857,14.28571429,0
201501,Fall 2015,ARCH,510,ARCH510,10461,"Bollo, Christina Suzanne",1,3,6,4,1,0,0,0,0,0,0,0,0,4,0,0,0,19,10,5,0,0,0,15,66.66666667,33.33333333,0,0,0
201501,Fall 2015,ARCH,510,ARCH510,10462,"Reynolds, John S.",3,4,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,15,7,2,0,0,0,9,77.77777778,22.22222222,0,0,0
201302,Winter 2014,ARCH,517,ARCH517,21784,"Rowell, John Scott",0,9,0,0,8,0,0,0,0,0,0,0,0,24,0,0,1,41,9,8,0,0,0,17,52.94117647,47.05882353,0,0,0
201303,Spring 2014,ARCH,517,ARCH517,33078,"Packard, Robert Goodale",0,0,2,3,1,0,0,0,0,0,0,0,0,17,0,0,0,23,2,4,0,0,0,6,33.33333333,66.66666667,0,0,0
201402,Winter 2015,ARCH,517,ARCH517,20474,"Rowell, John Scott",2,1,3,2,7,1,1,0,1,0,0,0,0,19,0,0,0,37,6,10,2,0,0,18,33.33333333,55.55555556,11.11111111,0,0
201403,Spring 2015,ARCH,517,ARCH517,30451,"Packard, Robert Goodale",0,2,2,2,0,0,0,0,0,0,0,0,0,11,0,0,0,17,4,2,0,0,0,6,66.66666667,33.33333333,0,0,0
201502,Winter 2016,ARCH,517,ARCH517,20560,"Rowell, John Scott",0,2,1,3,5,1,0,1,0,0,0,0,0,17,0,0,0,30,3,9,1,0,0,13,23.07692308,69.23076923,7.692307692,0,0
201503,Spring 2016,ARCH,517,ARCH517,30486,"Packard, Robert Goodale",2,5,12,1,2,0,0,0,0,0,0,0,0,13,0,0,0,35,19,3,0,0,0,22,86.36363636,13.63636364,0,0,0
201404,Summer 2015,ARCH,523,ARCH523,40216,"Ren, Lanbin",0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,12,8,0,0,0,0,8,100,0,0,0,0
201503,Spring 2016,ARCH,523,ARCH523,37116,"Leahy, John F.",1,0,3,2,1,0,0,0,0,0,0,0,0,4,0,0,0,11,4,3,0,0,0,7,57.14285714,42.85714286,0,0,0
201303,Spring 2014,ARCH,530,ARCH530,33084,"Muller, Brook Weld",1,2,1,3,2,1,0,0,0,0,0,0,0,14,0,0,1,24,4,6,0,0,0,10,40,60,0,0,0
201403,Spring 2015,ARCH,530,ARCH530,30456,"Keyes, Peter A.",5,3,3,0,1,0,0,0,0,0,0,0,0,11,0,0,0,23,11,1,0,0,0,12,91.66666667,8.333333333,0,0,0
201503,Spring 2016,ARCH,530,ARCH530,30491,"Davis, Howard P.",7,5,5,1,3,0,0,0,0,0,0,0,0,17,0,0,2,38,17,4,0,0,0,21,80.95238095,19.04761905,0,0,0
201402,Winter 2015,ARCH,531,ARCH531,20478,"Fifield, Michael",1,9,2,0,0,0,0,0,0,0,0,0,0,8,0,0,1,20,12,0,0,0,0,12,100,0,0,0,0
201302,Winter 2014,ARCH,535,ARCH535,28477,"Gast, W. Gerald",0,1,6,3,2,0,0,0,0,0,0,0,0,5,0,0,0,17,7,5,0,0,0,12,58.33333333,41.66666667,0,0,0
201401,Fall 2014,ARCH,535,ARCH535,10572,"Gast, W. Gerald",0,3,11,1,0,0,0,0,0,0,0,0,1,7,0,1,0,24,14,1,0,0,1,16,87.5,6.25,0,0,6.25
201501,Fall 2015,ARCH,535,ARCH535,10468,"Gast, W. Gerald",0,8,11,1,2,1,0,1,0,0,0,0,0,5,0,0,0,29,19,4,1,0,0,24,79.16666667,16.66666667,4.166666667,0,0
201402,Winter 2015,ARCH,537,ARCH537,27300,"Genasci, Donald",0,2,6,2,3,0,0,0,0,0,0,0,0,6,0,0,2,19,8,5,0,0,0,13,61.53846154,38.46153846,0,0,0
201502,Winter 2016,ARCH,537,ARCH537,20569,"Genasci, Donald",0,4,8,6,1,0,0,0,0,0,0,0,0,5,0,0,2,24,12,7,0,0,0,19,63.15789474,36.84210526,0,0,0
201301,Fall 2013,ARCH,538,ARCH538,11368,"Fifield, Michael",0,6,3,0,1,0,0,0,0,0,0,0,0,8,0,0,1,18,9,1,0,0,0,10,90,10,0,0,0
201501,Fall 2015,ARCH,538,ARCH538,10471,"Fifield, Michael",0,12,5,1,1,2,0,0,0,0,0,0,0,26,0,0,0,47,17,4,0,0,0,21,80.95238095,19.04761905,0,0,0
201302,Winter 2014,ARCH,539,ARCH539,28449,"Fifield, Michael",0,7,5,0,0,0,0,0,0,0,0,0,0,8,0,0,1,20,12,0,0,0,0,12,100,0,0,0,0
201502,Winter 2016,ARCH,539,ARCH539,20570,"Fifield, Michael",0,12,5,0,0,0,0,0,0,0,0,0,0,17,0,0,4,34,17,0,0,0,0,17,100,0,0,0,0
201301,Fall 2013,ARCH,540,ARCH540,11369,"Huggins, Yeosaine",1,2,1,2,0,0,0,0,0,0,0,0,0,8,0,1,0,15,4,2,0,0,0,6,66.66666667,33.33333333,0,0,0
201302,Winter 2014,ARCH,540,ARCH540,21788,"Young, Jenny E.",0,5,7,8,2,1,0,0,0,0,0,0,0,17,0,0,1,40,12,11,0,0,0,23,52.17391304,47.82608696,0,0,0
201402,Winter 2015,ARCH,540,ARCH540,20481,"Young, Jenny E.",4,3,3,4,3,0,0,0,0,0,0,0,0,20,0,0,1,37,10,7,0,0,0,17,58.82352941,41.17647059,0,0,0
201501,Fall 2015,ARCH,540,ARCH540,10472,"Huggins, Yeosaine",1,5,2,1,0,0,0,0,0,0,0,0,0,3,0,0,1,12,8,1,0,0,0,9,88.88888889,11.11111111,0,0,0
201502,Winter 2016,ARCH,540,ARCH540,20571,"Bollo, Christina Suzanne",0,4,7,6,3,2,0,0,0,0,1,0,0,30,1,0,1,54,11,11,0,1,0,23,47.82608696,47.82608696,0,4.347826087,0
201301,Fall 2013,ARCH,550,ARCH550,11371,"Tice, James T.",0,3,2,1,2,0,0,0,0,0,1,0,0,26,2,0,1,37,5,3,0,1,0,9,55.55555556,33.33333333,0,11.11111111,0
201401,Fall 2014,ARCH,550,ARCH550,10578,"Nute, Kevin H.",0,4,1,3,0,0,1,0,0,0,0,0,0,18,0,0,1,27,5,3,1,0,0,9,55.55555556,33.33333333,11.11111111,0,0
201501,Fall 2015,ARCH,550,ARCH550,10474,"Tice, James T.",1,3,3,5,6,0,0,3,0,0,0,0,0,21,0,0,1,42,7,11,3,0,0,21,33.33333333,52.38095238,14.28571429,0,0
201402,Winter 2015,ARCH,558,ARCH558,27303,"Lindley, Lloyd Delbert",1,1,3,4,2,0,0,0,0,0,0,0,0,5,0,0,1,16,5,6,0,0,0,11,45.45454545,54.54545455,0,0,0
201502,Winter 2016,ARCH,558,ARCH558,20575,"Jacques, John D.",0,12,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,26,22,0,0,0,0,22,100,0,0,0,0
201301,Fall 2013,ARCH,561,ARCH561,11374,"Duff, Stephen",1,2,4,1,1,1,0,1,0,0,0,0,0,12,1,0,0,24,7,3,1,0,0,11,63.63636364,27.27272727,9.090909091,0,0
201401,Fall 2014,ARCH,561,ARCH561,10581,"Duff, Stephen",2,1,3,4,2,0,1,2,0,1,0,0,0,6,0,0,0,22,6,6,3,1,0,16,37.5,37.5,18.75,6.25,0
201501,Fall 2015,ARCH,561,ARCH561,10478,"Duff, Stephen",8,2,3,1,4,3,0,0,0,0,0,0,0,8,0,0,0,29,13,8,0,0,0,21,61.9047619,38.0952381,0,0,0
201302,Winter 2014,ARCH,562,ARCH562,21792,"Duff, Stephen",3,4,1,2,1,1,0,0,0,0,0,0,0,14,0,0,1,26,8,4,0,0,0,12,66.66666667,33.33333333,0,0,0
